Cartera,IMPORTE,Des_Estado,Nombre
CA03,166663,Cerrada,ACC PARA CAÑERIAS
CA03,166663,Cerrada,CONECTORES
CA05,166751,Cerrada,ARTICULO ESPECIAL
CA03,167341,Cerrada,TUBING
CA02,167444,Cerrada,VA1/VAP/VHP
CA03,167784,Cerrada,VALV INTEGRAL
CA04,168115,Cerrada,CONECTORES
CA04,168115,Cerrada,TUBING
CA04,168204,Cerrada,Tapones Purgadores
CA03,168505,Cerrada,VALV INTEGRAL
CA04,168975,Cerrada,ACCESORIOS VARIOS
CA04,168975,Cerrada,CONECTORES
CA04,168975,Cerrada,SOPORTES PARA CAÑERIAS
CA04,168975,Cerrada,TUBING
CA04,168975,Cerrada,VF2
CA04,169353,Cerrada,VALV DE ALIVIO
CA03,169369,Cerrada,ARTICULO ESPECIAL
CA06,169628,Cerrada,ARTICULO ESPECIAL
CA06,169836,Cerrada,ACC PARA CAÑERIAS
CA05,170119,Cerrada,CONECTORES
CA05,170119,Cerrada,VALV INTEGRAL
CA02,170507,Cerrada,ACC. ALTA PRESION
CA02,170507,Cerrada,ARTICULO ESPECIAL
CA02,170507,Cerrada,REPUESTOS
CA02,170507,Cerrada,VA1/VAP/VHP
CA02,170507,Cerrada,VALV DE RETENCION
CA03,170595,Cerrada,CONECTORES
CA06,170629,Cerrada,ACC PARA CAÑERIAS
CA06,170629,Cerrada,CONECTORES
CA04,170741,Cerrada,CONECTORES
CA06,171057,Cerrada,CONECTORES
CA05,171109,Cerrada,CONECTORES
CA05,171109,Cerrada,TUBING
CA06,171381,Cerrada,TUBING
CA06,173103,Cerrada,CONECTORES
CA06,173103,Cerrada,VALV DE RETENCION
CA06,173103,Cerrada,VM
CA05,173204,Cerrada,TUBING
CA06,173497,Cerrada,TUBING
CA05,173604,Cerrada,OTROS PROD COMERC.
CA05,173604,Cerrada,VF2
CA05,174164,Cerrada,REPUESTOS
CA04,174580,Cerrada,CONECTORES
CA06,174884,Cerrada,REPUESTOS
CA04,175082,Cerrada,CONECTORES
CA03,175134,Cerrada,VA1/VAP/VHP
CA06,175273,Cerrada,OTROS PROD COMERC.
CA06,175273,Cerrada,TUBING
CA06,175347,Cerrada,CONECTORES
CA05,176161,Cerrada,ACC PARA CAÑERIAS
CA05,176161,Cerrada,CONECTORES
CA05,176161,Cerrada,TUBING
CA05,176161,Cerrada,VALV INTEGRAL
CA03,176372,Cerrada,ACC. ALTA PRESION
CA03,176372,Cerrada,VA1/VAP/VHP
CA06,176439,Cerrada,ACC PARA CAÑERIAS
CA04,176701,Cerrada,VALV DE ALIVIO
CA04,176819,Cerrada,ACC PARA CAÑERIAS
CA04,176819,Cerrada,CONECTORES
CA04,176819,Cerrada,ESF. ABAC 2 VIAS
CA04,176819,Cerrada,TUBING
CA04,177562,Cerrada,ARTICULO ESPECIAL
CA06,177609,Cerrada,VALV DE ALIVIO
CA04,178447,Cerrada,CONECTORES
CA05,179081,Cerrada,CONECTORES
CA05,179081,Cerrada,TUBING
CA05,179081,Cerrada,VA3
CA03,179394,Cerrada,CILINDROS TOMAMUESTRAS
CA03,179394,Cerrada,VTM
CA05,179452,Cerrada,MANIF 3 VIAS
CA03,180443,Cerrada,ARTICULO ESPECIAL
CA03,181868,Cerrada,ACC PARA CAÑERIAS
CA03,181868,Cerrada,ACC. ALTA PRESION
CA03,181868,Cerrada,CONECTORES
CA03,181868,Cerrada,TUBING
CA03,181868,Cerrada,VA3
CA03,181868,Cerrada,VALV DE ALIVIO
CA03,181868,Cerrada,VALV DE RETENCION
CA05,181956,Cerrada,CONECTORES
CA05,181956,Cerrada,VALV INTEGRAL
CA04,182179,Cerrada,CONECTORES
CA05,182771,Cerrada,ACC PARA CAÑERIAS
CA05,182771,Cerrada,ACC. ALTA PRESION
CA05,182771,Cerrada,ARTICULO ESPECIAL
CA05,182771,Cerrada,CONECTORES
CA05,182771,Cerrada,VA1/VAP/VHP
CA06,182812,Cerrada,VA1/VAP/VHP
CA06,182812,Cerrada,VALV INTEGRAL
CA05,182861,Cerrada,CONECTORES
CA03,183445,Cerrada,CONECTORES
CA04,183676,Cerrada,CONECTORES
CA06,185717,Cerrada,VA1/VAP/VHP
CA04,186606,Cerrada,ACC PARA CAÑERIAS
CA04,186606,Cerrada,ESF. ABAC 2 VIAS
CA04,186606,Cerrada,VALV DE ALIVIO
CA04,186659,Cerrada,VALV DE ALIVIO
CA04,186690,Cerrada,VALV INTEGRAL
CA03,187193,Cerrada,ARTICULO ESPECIAL
CA03,187193,Cerrada,VALV DE RETENCION
CA04,187662,Cerrada,ESF. ABAC 2 VIAS
CA04,187662,Cerrada,VALV DE RETENCION
CA04,188082,Cerrada,ACC PARA CAÑERIAS
CA04,188082,Cerrada,CONECTORES
CA06,188301,Cerrada,ACC PARA CAÑERIAS
CA04,188337,Cerrada,CONECTORES
CA04,188337,Cerrada,VALV DE ALIVIO
CA04,188337,Cerrada,VALV DE RETENCION
CA03,189756,Cerrada,MANIF 2 VIAS
CA03,189756,Cerrada,VALV INTEGRAL
CA06,189795,Cerrada,CONECTORES
CA04,190095,Cerrada,CONECTORES
CA04,190095,Cerrada,HERRAMIENTAS STD
CA04,190095,Cerrada,SOPORTES PARA CAÑERIAS
CA04,190095,Cerrada,TUBING
CA06,190184,Cerrada,VM
CA05,190305,Cerrada,VALV INTEGRAL
CA06,191128,Cerrada,ACC PARA CAÑERIAS
CA06,191128,Cerrada,CONECTORES
CA06,191233,Cerrada,CONECTORES
CA06,191233,Cerrada,VALV DE RETENCION
CA06,191233,Cerrada,VALV INTEGRAL
CA05,191299,Cerrada,CONECTORES
CA05,191299,Cerrada,TUBING
CA05,191299,Cerrada,VA1/VAP/VHP
CA05,191299,Cerrada,VALV DE RETENCION
CA06,191317,Cerrada,VA1/VAP/VHP
CA06,191461,Cerrada,ACC. ALTA PRESION
CA06,191461,Cerrada,CONECTORES
CA06,191461,Cerrada,VALV DE RETENCION
CA06,191461,Cerrada,VF2
CA02,191496,Cerrada,ARTICULO ESPECIAL
CA02,191496,Cerrada,VA1/VAP/VHP
CA05,191640,Cerrada,CONECTORES
CA03,191682,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA03,191682,Cerrada,REPUESTOS
CA04,191872,Cerrada,VA2
CA03,192489,Cerrada,VALV INTEGRAL
CA06,193198,Cerrada,CONECTORES
CA06,193198,Cerrada,O'BRIEN
CA03,193335,Cerrada,ACCESORIOS VARIOS
CA03,193335,Cerrada,MANIF 5 VIAS
CA04,193892,Cerrada,VA2
CA03,194001,Cerrada,CONECTORES
CA06,194149,Cerrada,ACC PARA CAÑERIAS
CA06,194149,Cerrada,VA1/VAP/VHP
CA06,194461,Cerrada,CONECTORES
CA06,194461,Cerrada,VA3
CA06,194868,Cerrada,CONECTORES
CA05,194986,Cerrada,REPUESTOS
CA05,194986,Cerrada,Tapones Purgadores
CA06,195199,Cerrada,CONECTORES
CA06,195199,Cerrada,HERRAMIENTAS STD
CA06,195199,Cerrada,SOPORTES PARA CAÑERIAS
CA06,195199,Cerrada,TUBING
CA06,195199,Cerrada,VALV INTEGRAL
CA04,195393,Cerrada,CONECTORES
CA04,195393,Cerrada,SOPORTES PARA CAÑERIAS
CA04,195393,Cerrada,TUBING
CA04,195408,Cerrada,CONECTORES
CA03,195466,Cerrada,CONECTORES
CA03,195466,Cerrada,TUBING
CA03,195466,Cerrada,VALV ESFERICAS  RVTA.
CA03,195673,Cerrada,VALV INTEGRAL
CA04,196504,Cerrada,VA1/VAP/VHP
CA04,196504,Cerrada,VA3
CA04,196504,Cerrada,VALV DE RETENCION
CA04,196504,Cerrada,VALV INTEGRAL
CA03,197226,Cerrada,CONECTORES
CA03,197226,Cerrada,TUBING
CA03,197342,Cerrada,ACC PARA CAÑERIAS
CA03,197342,Cerrada,CONECTORES
CA03,197342,Cerrada,SOPORTES PARA CAÑERIAS
CA03,197342,Cerrada,TUBING
CA04,197591,Cerrada,ACCESORIOS VARIOS
CA04,197591,Cerrada,MANIF 3 VIAS
CA04,197793,Cerrada,ACC. ALTA PRESION
CA04,197793,Cerrada,SOPORTES PARA CAÑERIAS
CA04,197793,Cerrada,VALV DE ALIVIO
CA04,197793,Cerrada,VALV DE RETENCION
CA04,197793,Cerrada,VALV INTEGRAL
CA99,197910,Cerrada,VA3
CA04,199513,Cerrada,CONECTORES
CA04,199513,Cerrada,SOPORTES PARA CAÑERIAS
CA06,199584,Cerrada,ACC PARA CAÑERIAS
CA06,199584,Cerrada,CONECTORES
CA04,200350,Cerrada,CONECTORES
CA04,200350,Cerrada,VA1/VAP/VHP
CA04,200350,Cerrada,VALV DE RETENCION
CA05,201290,Cerrada,ACC PARA CAÑERIAS
CA05,201290,Cerrada,CONECTORES
CA05,201290,Cerrada,Engrasadores y Afines
CA05,201290,Cerrada,MANIF 2 VIAS
CA05,201290,Cerrada,REPUESTOS
CA05,201290,Cerrada,VALV DE RETENCION
CA05,201290,Cerrada,VALV INTEGRAL
CA06,202128,Cerrada,ACC PARA CAÑERIAS
CA06,202128,Cerrada,CONECTORES
CA06,202128,Cerrada,TUBING
CA06,202619,Cerrada,VA1/VAP/VHP
CA06,202629,Cerrada,ACC PARA CAÑERIAS
CA06,202629,Cerrada,CONECTORES
CA04,204576,Cerrada,VA1/VAP/VHP
CA06,204736,Cerrada,HERRAMIENTAS STD
CA04,209143,Cerrada,CONECTORES
CA04,209143,Cerrada,VALV DE ALIVIO
CA06,209487,Cerrada,ACC PARA CAÑERIAS
CA06,209487,Cerrada,CONECTORES
CA03,209929,Cerrada,CONECTORES
CA03,209929,Cerrada,VA1/VAP/VHP
CA03,210291,Cerrada,ARTICULO ESPECIAL
CA06,210500,Cerrada,ACC PARA CAÑERIAS
CA06,210500,Cerrada,Tapones Purgadores
CA06,211233,Cerrada,VA1/VAP/VHP
CA06,211233,Cerrada,VALV INTEGRAL
CA06,211475,Cerrada,VA1/VAP/VHP
CA06,213177,Cerrada,CONECTORES
CA06,213177,Cerrada,ESF. ABAC 2 VIAS
CA06,213177,Cerrada,TUBING
CA03,213312,Cerrada,ACC PARA CAÑERIAS
CA03,213312,Cerrada,CONECTORES
CA03,213312,Cerrada,TUBING
CA04,213432,Cerrada,VALV DE RETENCION
CA03,213919,Cerrada,CONECTORES
CA03,213919,Cerrada,MANIF 2 VIAS
CA03,213919,Cerrada,TUBING
CA03,213919,Cerrada,VA2
CA05,215030,Cerrada,CONECTORES
CA05,215030,Cerrada,TUBING
CA05,215030,Cerrada,VALV INTEGRAL
CA06,215124,Cerrada,VALV INTEGRAL
CA06,216188,Cerrada,VA1/VAP/VHP
CA05,216782,Cerrada,ACC PARA CAÑERIAS
CA05,216782,Cerrada,CONECTORES
CA03,217137,Cerrada,VALV INTEGRAL
CA03,217195,Cerrada,CONECTORES
CA04,217441,Cerrada,CONECTORES
CA04,217441,Cerrada,MANIF 3 VIAS
CA06,217684,Cerrada,CONECTORES
CA04,217929,Cerrada,VALV INTEGRAL
CA06,218000,Cerrada,VALV INTEGRAL
CA06,218787,Cerrada,VALV DE ALIVIO
CA03,218791,Cerrada,VALV INTEGRAL
CA06,219625,Cerrada,CONECTORES
CA06,219625,Cerrada,VALV DE ALIVIO
CA06,219625,Cerrada,VALV DE RETENCION
CA04,220078,Cerrada,ACC PARA CAÑERIAS
CA04,220078,Cerrada,CILINDROS TOMAMUESTRAS
CA04,220078,Cerrada,VALV DE ALIVIO
CA04,220078,Cerrada,VTM
CA05,222822,Cerrada,CONECTORES
CA05,222822,Cerrada,TUBING
CA06,222932,Cerrada,VALV INTEGRAL
CA03,224035,Cerrada,ACC PARA CAÑERIAS
CA03,224035,Cerrada,CONECTORES
CA03,224035,Cerrada,ESF. ABAC 2 VIAS
CA04,225218,Cerrada,VALV DE ALIVIO
CA05,227075,Cerrada,ACC PARA CAÑERIAS
CA06,227155,Cerrada,VA1/VAP/VHP
CA04,227412,Cerrada,VA1/VAP/VHP
CA06,227918,Cerrada,ARTICULO ESPECIAL
CA06,227918,Cerrada,CONECTORES
CA06,227918,Cerrada,ESF. ABAC 2 VIAS
CA06,227918,Cerrada,SOPORTES PARA CAÑERIAS
CA06,227918,Cerrada,VA2
CA06,227918,Cerrada,VALV DE ALIVIO
CA06,227918,Cerrada,VALV DE RETENCION
CA06,227995,Cerrada,ACC PARA CAÑERIAS
CA06,227995,Cerrada,ACC. ALTA PRESION
CA06,227995,Cerrada,VALV DE RETENCION
CA04,228734,Cerrada,VA1/VAP/VHP
CA04,228734,Cerrada,VA2
CA04,229600,Cerrada,ACCESORIOS VARIOS
CA04,229841,Cerrada,CONECTORES
CA04,229841,Cerrada,HERRAMIENTAS STD
CA04,229841,Cerrada,SOPORTES PARA CAÑERIAS
CA04,231395,Cerrada,ACC PARA CAÑERIAS
CA04,231395,Cerrada,CONECTORES
CA04,231395,Cerrada,TUBING
CA04,231395,Cerrada,VA1/VAP/VHP
CA05,233398,Cerrada,CONECTORES
CA05,233398,Cerrada,VALV INTEGRAL
CA05,234377,Cerrada,MANIF 5 VIAS
CA05,234377,Cerrada,VALV INTEGRAL
CA06,234741,Cerrada,HERRAMIENTAS STD
CA05,234910,Cerrada,CONECTORES
CA05,234910,Cerrada,TUBING
CA06,235903,Cerrada,ACC. ALTA PRESION
CA03,236353,Cerrada,CONECTORES
CA03,236353,Cerrada,TUBING
CA06,236402,Cerrada,ARTICULO ESPECIAL
CA04,237527,Cerrada,ACCESORIOS VARIOS
CA04,237794,Cerrada,VALV DE RETENCION
CA04,238030,Cerrada,VALV INTEGRAL
CA05,239248,Cerrada,CONECTORES
CA05,239248,Cerrada,VALV ESFERICAS  RVTA.
CA06,239402,Cerrada,ACC PARA CAÑERIAS
CA06,239402,Cerrada,CONECTORES
CA06,239402,Cerrada,VALV INTEGRAL
CA05,239542,Cerrada,VA1/VAP/VHP
CA03,240125,Cerrada,VA1/VAP/VHP
CA03,240182,Cerrada,VA1/VAP/VHP
CA05,240211,Cerrada,CONECTORES
CA05,240211,Cerrada,TUBING
CA04,240371,Cerrada,MANIF 5 VIAS
CA04,240371,Cerrada,VA1/VAP/VHP
CA06,240610,Cerrada,ACC PARA CAÑERIAS
CA06,240610,Cerrada,VA1/VAP/VHP
CA03,241222,Cerrada,VA1/VAP/VHP
CA06,241664,Cerrada,ACC. ALTA PRESION
CA03,242350,Cerrada,VA1/VAP/VHP
CA03,242350,Cerrada,VALV INTEGRAL
CA05,243196,Cerrada,VALV INTEGRAL
CA03,243724,Cerrada,VALV INTEGRAL
CA03,243726,Cerrada,VALV INTEGRAL
CA06,245918,Cerrada,VALV INTEGRAL
CA05,247058,Cerrada,MANIF 3 VIAS
CA05,247058,Cerrada,VALV INTEGRAL
CA03,248842,Cerrada,ACC PARA CAÑERIAS
CA03,248842,Cerrada,ACCESORIOS VARIOS
CA03,248842,Cerrada,CONECTORES
CA03,248842,Cerrada,ESF. ABAC 2 VIAS
CA03,248842,Cerrada,TUBING
CA03,248842,Cerrada,VA2
CA03,248842,Cerrada,VALV DE ALIVIO
CA03,248842,Cerrada,VALV DE RETENCION
CA05,248937,Cerrada,ACC PARA CAÑERIAS
CA05,248937,Cerrada,ESF. ABAC 2 VIAS
CA05,248937,Cerrada,VALV INTEGRAL
CA05,249073,Cerrada,ACC. ALTA PRESION
CA05,249073,Cerrada,Engrasadores y Afines
CA05,249073,Cerrada,Tapones Purgadores
CA05,249073,Cerrada,VA1/VAP/VHP
CA06,249459,Cerrada,CONECTORES
CA04,249879,Cerrada,ACC PARA CAÑERIAS
CA04,249879,Cerrada,ACC. ALTA PRESION
CA04,249879,Cerrada,CONECTORES
CA04,249879,Cerrada,ESF. ABAC 2 VIAS
CA04,249879,Cerrada,VALV DE ALIVIO
CA04,249879,Cerrada,VALV DE RETENCION
CA04,249879,Cerrada,VALV INTEGRAL
CA03,250448,Cerrada,ACC PARA CAÑERIAS
CA03,250448,Cerrada,CONECTORES
CA06,250988,Cerrada,ACC PARA CAÑERIAS
CA05,251370,Cerrada,REPUESTOS
CA05,251370,Cerrada,Tapones Purgadores
CA05,252463,Cerrada,ACC PARA CAÑERIAS
CA05,252463,Cerrada,ACCESORIOS VARIOS
CA05,252463,Cerrada,CONECTORES
CA05,252463,Cerrada,TUBING
CA06,253401,Cerrada,CONECTORES
CA06,253401,Cerrada,TUBING
CA06,253401,Cerrada,VALV INTEGRAL
CA06,253752,Cerrada,VALV DE ALIVIO
CA06,253819,Cerrada,CONECTORES
CA03,254043,Cerrada,ACC PARA CAÑERIAS
CA03,254043,Cerrada,VALV INTEGRAL
CA06,254314,Cerrada,CONECTORES
CA06,254314,Cerrada,VALV DE ALIVIO
CA06,254314,Cerrada,VALV DE RETENCION
CA06,254516,Cerrada,CONECTORES
CA06,255507,Cerrada,ACC. ALTA PRESION
CA06,255507,Cerrada,VA1/VAP/VHP
CA03,255784,Cerrada,ACC PARA CAÑERIAS
CA03,255784,Cerrada,CONECTORES
CA03,255784,Cerrada,SOPORTES PARA CAÑERIAS
CA03,255784,Cerrada,VALV INTEGRAL
CA05,255819,Cerrada,ACC PARA CAÑERIAS
CA05,255819,Cerrada,ACCESORIOS VARIOS
CA05,255819,Cerrada,VALV DE ALIVIO
CA05,255819,Cerrada,VALV INTEGRAL
CA06,256737,Cerrada,ACC PARA CAÑERIAS
CA06,256737,Cerrada,CONECTORES
CA02,257257,Cerrada,VALV INTEGRAL
CA06,257781,Cerrada,ACC PARA CAÑERIAS
CA06,257781,Cerrada,CONECTORES
CA06,257781,Cerrada,VALV DE RETENCION
CA06,257781,Cerrada,VALV ESFERICAS  RVTA.
CA06,257781,Cerrada,VALV INTEGRAL
CA06,257781,Cerrada,VM
CA04,258750,Cerrada,CONECTORES
CA04,259068,Cerrada,CONECTORES
CA04,259068,Cerrada,VALV DE ALIVIO
CA04,259068,Cerrada,VALV INTEGRAL
CA03,259451,Cerrada,ARTICULO ESPECIAL
CA05,260085,Cerrada,ACC. ALTA PRESION
CA05,260085,Cerrada,Engrasadores y Afines
CA05,260085,Cerrada,Tapones Purgadores
CA05,260085,Cerrada,VA1/VAP/VHP
CA06,260690,Cerrada,CONECTORES
CA06,260690,Cerrada,VALV INTEGRAL
CA06,261116,Cerrada,VA1/VAP/VHP
CA06,261116,Cerrada,VALV INTEGRAL
CA04,261304,Cerrada,ACC PARA CAÑERIAS
CA04,261304,Cerrada,CONECTORES
CA04,261304,Cerrada,VALV INTEGRAL
CA03,261379,Cerrada,CILINDROS TOMAMUESTRAS
CA03,261379,Cerrada,VTM
CA05,262321,Cerrada,REPUESTOS
CA06,263441,Cerrada,ACC PARA CAÑERIAS
CA06,263441,Cerrada,CONECTORES
CA06,263441,Cerrada,VALV DE RETENCION
CA06,263441,Cerrada,VALV INTEGRAL
CA06,263441,Cerrada,VM
CA04,264409,Cerrada,VALV DE ALIVIO
CA06,266151,Cerrada,VA1/VAP/VHP
CA04,266170,Cerrada,ACCESORIOS VARIOS
CA04,266170,Cerrada,CONECTORES
CA04,266170,Cerrada,SOPORTES PARA CAÑERIAS
CA04,266170,Cerrada,TUBING
CA04,266170,Cerrada,VF2
CA03,267117,Cerrada,MANIF 5 VIAS
CA03,267117,Cerrada,VALV INTEGRAL
CA99,267351,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA99,267351,Cerrada,REPUESTOS
CA99,267351,Cerrada,VALV DE RETENCION
CA04,267430,Cerrada,CONECTORES
CA04,267773,Cerrada,CONECTORES
CA04,267773,Cerrada,SOPORTES PARA CAÑERIAS
CA04,267773,Cerrada,TUBING
CA04,267773,Cerrada,VA3
CA04,267773,Cerrada,VALV INTEGRAL
CA04,267773,Cerrada,VM
CA03,268327,Cerrada,VALV DE RETENCION
CA06,269696,Cerrada,VALV INTEGRAL
CA04,269908,Cerrada,Tapones Purgadores
CA03,270598,Cerrada,CONECTORES
CA03,270735,Cerrada,Engrasadores y Afines
CA04,271120,Cerrada,CONECTORES
CA06,271372,Cerrada,VALV DE ALIVIO
CA03,271498,Cerrada,ACC PARA CAÑERIAS
CA03,271498,Cerrada,CONECTORES
CA03,271498,Cerrada,SOPORTES PARA CAÑERIAS
CA03,271498,Cerrada,TUBING
CA06,272885,Cerrada,VA1/VAP/VHP
CA04,273202,Cerrada,VA1/VAP/VHP
CA06,274491,Cerrada,VALV DE ALIVIO
CA06,274491,Cerrada,VALV DE RETENCION
CA03,276220,Cerrada,MANIF 5 VIAS
CA03,276220,Cerrada,VALV INTEGRAL
CA06,277797,Cerrada,ACC. ALTA PRESION
CA05,278636,Cerrada,VALV INTEGRAL
CA03,279378,Cerrada,VALV INTEGRAL
CA02,279575,Cerrada,CONECTORES
CA02,279575,Cerrada,TUBING
CA02,279575,Cerrada,VALV DE ALIVIO
CA06,280954,Cerrada,VA1/VAP/VHP
CA06,281443,Cerrada,ARTICULO ESPECIAL
CA04,281958,Cerrada,ACC PARA CAÑERIAS
CA04,281958,Cerrada,CONECTORES
CA04,281958,Cerrada,SOPORTES PARA CAÑERIAS
CA04,281958,Cerrada,TUBING
CA05,282511,Cerrada,Engrasadores y Afines
CA05,282511,Cerrada,Tapones Purgadores
CA05,282511,Cerrada,VA1/VAP/VHP
CA04,284729,Cerrada,VALV DE ALIVIO
CA06,285203,Cerrada,ACC PARA CAÑERIAS
CA06,285203,Cerrada,CONECTORES
CA06,285549,Cerrada,CILINDROS TOMAMUESTRAS
CA06,285549,Cerrada,HERRAMIENTAS STD
CA02,286079,Cerrada,VA1/VAP/VHP
CA06,286191,Cerrada,CONECTORES
CA06,286191,Cerrada,VALV INTEGRAL
CA05,286318,Cerrada,CONECTORES
CA05,286318,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA05,286318,Cerrada,SOPORTES PARA CAÑERIAS
CA05,286318,Cerrada,TUBING
CA04,286958,Cerrada,ACC PARA CAÑERIAS
CA04,286958,Cerrada,CONECTORES
CA03,287238,Cerrada,CONECTORES
CA03,287238,Cerrada,TUBING
CA03,287238,Cerrada,VALV DE RETENCION
CA04,287348,Cerrada,VALV DE ALIVIO
CA04,288364,Cerrada,VALV INTEGRAL
CA03,290881,Cerrada,VA1/VAP/VHP
CA03,290881,Cerrada,VALV INTEGRAL
CA04,291048,Cerrada,CONECTORES
CA06,291107,Cerrada,MANIF 5 VIAS
CA06,291107,Cerrada,VALV INTEGRAL
CA02,291367,Cerrada,CONECTORES
CA02,291367,Cerrada,TUBING
CA02,291367,Cerrada,VALV DE ALIVIO
CA03,291470,Cerrada,ACC. ALTA PRESION
CA03,291470,Cerrada,Engrasadores y Afines
CA03,291470,Cerrada,VA1/VAP/VHP
CA05,292044,Cerrada,ACC PARA CAÑERIAS
CA05,292044,Cerrada,CONECTORES
CA05,292044,Cerrada,VALV DE ALIVIO
CA05,292044,Cerrada,VALV DE RETENCION
CA06,292050,Cerrada,ACC PARA CAÑERIAS
CA06,292050,Cerrada,CONECTORES
CA06,292050,Cerrada,VA1/VAP/VHP
CA06,292050,Cerrada,VALV DE ALIVIO
CA06,292050,Cerrada,VALV DE RETENCION
CA06,292050,Cerrada,VALV ESFERICAS  RVTA.
CA06,293856,Cerrada,ACC PARA CAÑERIAS
CA06,293856,Cerrada,CONECTORES
CA03,294501,Cerrada,ACC PARA CAÑERIAS
CA03,294501,Cerrada,CONECTORES
CA03,294501,Cerrada,TUBING
CA03,294501,Cerrada,VA1/VAP/VHP
CA03,294501,Cerrada,VALV INTEGRAL
CA04,296730,Cerrada,CONECTORES
CA04,296730,Cerrada,REPUESTOS
CA04,296804,Cerrada,CONECTORES
CA03,297102,Cerrada,ESF. ABAC 2 VIAS
CA04,297240,Cerrada,CONECTORES
CA04,297240,Cerrada,VA1/VAP/VHP
CA04,297240,Cerrada,VA2
CA04,297551,Cerrada,ESF. ABAC 2 VIAS
CA04,297551,Cerrada,VA2
CA02,297786,Cerrada,ACC PARA CAÑERIAS
CA02,297786,Cerrada,CONECTORES
CA02,297786,Cerrada,TUBING
CA06,297974,Cerrada,ACC PARA CAÑERIAS
CA06,297974,Cerrada,CONECTORES
CA05,300615,Cerrada,MANIF 3 VIAS
CA06,300713,Cerrada,VA1/VAP/VHP
CA06,300713,Cerrada,VALV INTEGRAL
CA04,300802,Cerrada,CONECTORES
CA04,300802,Cerrada,TUBING
CA04,300802,Cerrada,VALV DE ALIVIO
CA05,302741,Cerrada,VALV INTEGRAL
CA03,303030,Cerrada,ACC. ALTA PRESION
CA03,303030,Cerrada,Engrasadores y Afines
CA03,303120,Cerrada,BOTELLONES Y RECIPIENTES
CA03,303120,Cerrada,MANIF 2 VIAS
CA03,303120,Cerrada,MANIF 3 VIAS
CA04,303312,Cerrada,ACC PARA CAÑERIAS
CA04,303312,Cerrada,Tapones Purgadores
CA04,303312,Cerrada,VALV DE RETENCION
CA04,304411,Cerrada,CONECTORES
CA04,304411,Cerrada,TUBING
CA04,304411,Cerrada,VALV DE RETENCION
CA04,304733,Cerrada,VA1/VAP/VHP
CA04,304733,Cerrada,VALV DE ALIVIO
CA04,304733,Cerrada,VALV INTEGRAL
CA06,305694,Cerrada,CONECTORES
CA04,307155,Cerrada,CONECTORES
CA04,307155,Cerrada,SOPORTES PARA CAÑERIAS
CA04,307155,Cerrada,TUBING
CA05,307794,Cerrada,ACC PARA CAÑERIAS
CA05,307794,Cerrada,CONECTORES
CA05,307794,Cerrada,HERRAMIENTAS STD
CA05,307794,Cerrada,TUBING
CA05,308487,Cerrada,CONECTORES
CA05,308487,Cerrada,TUBING
CA06,310072,Cerrada,Engrasadores y Afines
CA04,310337,Cerrada,VA1/VAP/VHP
CA06,314765,Cerrada,ACC PARA CAÑERIAS
CA06,314765,Cerrada,CONECTORES
CA06,314926,Cerrada,VALV DE ALIVIO
CA04,316955,Cerrada,ACC PARA CAÑERIAS
CA04,316955,Cerrada,CONECTORES
CA03,317751,Cerrada,CONECTORES
CA03,317751,Cerrada,TUBING
CA03,317751,Cerrada,VALV ESFERICAS  RVTA.
CA06,317957,Cerrada,CONECTORES
CA04,318207,Cerrada,ACC PARA CAÑERIAS
CA04,318207,Cerrada,ESF. ABAC 2 VIAS
CA04,318207,Cerrada,VALV INTEGRAL
CA05,318659,Cerrada,CONECTORES
CA05,319826,Cerrada,VA1/VAP/VHP
CA06,320613,Cerrada,ACC PARA CAÑERIAS
CA06,320613,Cerrada,CONECTORES
CA06,320613,Cerrada,VALV DE RETENCION
CA05,322169,Cerrada,CONECTORES
CA05,322169,Cerrada,SOPORTES PARA CAÑERIAS
CA05,322169,Cerrada,TUBING
CA05,322262,Cerrada,REPUESTOS
CA05,322262,Cerrada,VALV INTEGRAL
CA06,322908,Cerrada,VALV INTEGRAL
CA06,324116,Cerrada,CONECTORES
CA06,324116,Cerrada,VA1/VAP/VHP
CA04,324838,Cerrada,ACC PARA CAÑERIAS
CA04,324838,Cerrada,AMORTIGUADOR
CA04,324838,Cerrada,CONECTORES
CA04,324838,Cerrada,TUBING
CA06,325390,Cerrada,CONECTORES
CA05,326623,Cerrada,ACC PARA CAÑERIAS
CA05,326623,Cerrada,CONECTORES
CA05,326623,Cerrada,TUBING
CA05,326623,Cerrada,VA3
CA05,326623,Cerrada,VALV DE ALIVIO
CA05,326623,Cerrada,VALV DE RETENCION
CA05,326814,Cerrada,ESF. ABAC 2 VIAS
CA05,326814,Cerrada,VALV DE ALIVIO
CA06,328289,Cerrada,VALV INTEGRAL
CA03,330004,Cerrada,VALV INTEGRAL
CA06,330341,Cerrada,CONECTORES
CA03,332795,Cerrada,ACC PARA CAÑERIAS
CA03,332795,Cerrada,CONECTORES
CA03,334740,Cerrada,ACC PARA CAÑERIAS
CA03,334740,Cerrada,ARTICULO ESPECIAL
CA03,334740,Cerrada,CONECTORES
CA03,334740,Cerrada,VALV INTEGRAL
